,0,1,2,3,4,5,6,7
23135,1,18,1,6,0,1,3,3
23136,1,18,1,6,1,1,3,3
23137,1,18,1,6,2,1,3,3
23138,1,18,1,6,3,1,3,3
23139,1,18,1,6,4,1,3,3
23140,1,18,1,6,5,1,3,3
23141,1,18,1,6,6,1,3,3
23142,1,18,1,6,7,1,3,3
23143,1,18,1,6,8,1,3,3
23144,1,18,1,6,9,1,3,3
23145,1,18,1,6,10,1,3,3
23146,1,18,1,6,11,1,3,3
23147,1,18,1,6,12,1,3,3
23148,1,18,1,6,13,1,3,3
23149,1,18,1,6,14,1,3,3
23150,1,18,1,6,15,1,3,3
23151,1,18,1,6,16,1,3,3
23152,1,18,1,6,17,1,3,3
23153,1,18,1,6,18,1,3,3
23154,1,18,1,6,19,1,3,3
23155,1,18,1,6,20,1,3,3
23156,1,18,1,6,21,1,3,3
23157,1,18,1,6,22,1,3,3
23158,1,18,1,6,23,1,3,3
23159,1,18,1,7,0,1,3,3
23160,1,18,1,7,1,1,3,3
23161,1,18,1,7,2,1,3,3
23162,1,18,1,7,3,1,3,3
23163,1,18,1,7,4,1,3,3
23164,1,18,1,7,5,1,3,3
23165,1,18,1,7,6,1,3,3
23166,1,18,1,7,7,1,3,3
23167,1,18,1,7,8,1,3,3
23168,1,18,1,7,9,1,3,3
23169,1,18,1,7,10,1,3,3
23170,1,18,1,7,11,1,3,3
23171,1,18,1,7,12,1,3,3
23172,1,18,1,7,13,1,3,3
23173,1,18,1,7,14,1,3,3
23174,1,18,1,7,15,1,3,3
23175,1,18,1,7,16,1,3,3
23176,1,18,1,7,17,1,3,3
23177,1,18,1,7,18,1,3,3
23178,1,18,1,7,19,1,3,3
23179,1,18,1,7,20,1,3,3
23180,1,18,1,7,21,1,3,3
23181,1,18,1,7,22,1,3,3
23182,1,18,1,7,23,1,3,3
23183,1,19,1,1,0,1,3,3
23184,1,19,1,1,1,1,3,3
23185,1,19,1,1,2,1,3,3
23186,1,19,1,1,3,1,3,3
23187,1,19,1,1,4,1,3,3
23188,1,19,1,1,5,1,3,3
23189,1,19,1,1,6,1,3,3
23190,1,19,1,1,7,1,3,3
23191,1,19,1,1,8,1,3,3
23192,1,19,1,1,9,1,3,3
23193,1,19,1,1,10,1,3,3
23194,1,19,1,1,11,1,3,3
23195,1,19,1,1,12,1,3,3
23196,1,19,1,1,13,1,3,3
23197,1,19,1,1,14,1,3,3
23198,1,19,1,1,15,1,3,3
23199,1,19,1,1,16,1,3,3
23200,1,19,1,1,17,1,3,3
23201,1,19,1,1,18,1,3,3
23202,1,19,1,1,19,1,3,3
23203,1,19,1,1,20,1,3,3
23204,1,19,1,1,21,1,3,3
23205,1,19,1,1,22,1,3,3
23206,1,19,1,1,23,1,3,3
23207,1,19,1,2,0,1,3,3
23208,1,19,1,2,1,1,3,3
23209,1,19,1,2,2,1,3,3
23210,1,19,1,2,3,1,3,3
23211,1,19,1,2,4,1,3,3
23212,1,19,1,2,5,1,3,3
23213,1,19,1,2,6,1,3,3
23214,1,19,1,2,7,1,3,3
23215,1,19,1,2,8,1,3,3
23216,1,19,1,2,9,1,3,3
23217,1,19,1,2,10,1,3,3
23218,1,19,1,2,11,1,3,3
23219,1,19,1,2,12,1,3,3
23220,1,19,1,2,13,1,3,3
23221,1,19,1,2,14,1,3,3
23222,1,19,1,2,15,1,3,3
23223,1,19,1,2,16,1,3,3
23224,1,19,1,2,17,1,3,3
23225,1,19,1,2,18,1,3,3
23226,1,19,1,2,19,1,3,3
23227,1,19,1,2,20,1,3,3
23228,1,19,1,2,21,1,3,3
23229,1,19,1,2,22,1,3,3
23230,1,19,1,2,23,1,3,3
23231,1,19,1,3,0,1,3,3
23232,1,19,1,3,1,1,3,3
23233,1,19,1,3,2,1,3,3
23234,1,19,1,3,3,1,3,3
23235,1,19,1,3,4,1,3,3
23236,1,19,1,3,5,1,3,3
23237,1,19,1,3,6,1,3,3
23238,1,19,1,3,7,1,3,3
23239,1,19,1,3,8,1,3,3
23240,1,19,1,3,9,1,3,3
23241,1,19,1,3,10,1,3,3
23242,1,19,1,3,11,1,3,3
23243,1,19,1,3,12,1,3,3
23244,1,19,1,3,13,1,3,3
23245,1,19,1,3,14,1,3,3
23246,1,19,1,3,15,1,3,3
23247,1,19,1,3,16,1,3,3
23248,1,19,1,3,17,1,3,3
23249,1,19,1,3,18,1,3,3
23250,1,19,1,3,19,1,3,3
23251,1,19,1,3,20,1,3,3
23252,1,19,1,3,21,1,3,3
23253,1,19,1,3,22,1,3,3
23254,1,19,1,3,23,1,3,3
23255,1,19,1,4,0,1,3,3
23256,1,19,1,4,1,1,3,3
23257,1,19,1,4,2,1,3,3
23258,1,19,1,4,3,1,3,3
23259,1,19,1,4,4,1,3,3
23260,1,19,1,4,5,1,3,3
23261,1,19,1,4,6,1,3,3
23262,1,19,1,4,7,1,3,3
23263,1,19,1,4,8,1,3,3
23264,1,19,1,4,9,1,3,3
23265,1,19,1,4,10,1,3,3
23266,1,19,1,4,11,1,3,3
23267,1,19,1,4,12,1,3,3
23268,1,19,1,4,13,1,3,3
23269,1,19,1,4,14,1,3,3
23270,1,19,1,4,15,1,3,3
23271,1,19,1,4,16,1,3,3
23272,1,19,1,4,17,1,3,3
23273,1,19,1,4,18,1,3,3
23274,1,19,1,4,19,1,3,3
23275,1,19,1,4,20,1,3,3
23276,1,19,1,4,21,1,3,3
23277,1,19,1,4,22,1,3,3
23278,1,19,1,4,23,1,3,3
23279,1,19,1,5,0,1,3,3
23280,1,19,1,5,1,1,3,3
23281,1,19,1,5,2,1,3,3
23282,1,19,1,5,3,1,3,3
23283,1,19,1,5,4,1,3,3
23284,1,19,1,5,5,1,3,3
23285,1,19,1,5,6,1,3,3
23286,1,19,1,5,7,1,3,3
23287,1,19,1,5,8,1,3,3
23288,1,19,1,5,9,1,3,3
23289,1,19,1,5,10,1,3,3
23290,1,19,1,5,11,1,3,3
23291,1,19,1,5,12,1,3,3
23292,1,19,1,5,13,1,3,3
23293,1,19,1,5,14,1,3,3
23294,1,19,1,5,15,1,3,3
23295,1,19,1,5,16,1,3,3
23296,1,19,1,5,17,1,3,3
23297,1,19,1,5,18,1,3,3
23298,1,19,1,5,19,1,3,3
23299,1,19,1,5,20,1,3,3
23300,1,19,1,5,21,1,3,3
23301,1,19,1,5,22,1,3,3
23302,1,19,1,5,23,1,3,3
23303,1,19,1,6,0,1,3,3
23304,1,19,1,6,1,1,3,3
23305,1,19,1,6,2,1,3,3
23306,1,19,1,6,3,1,3,3
23307,1,19,1,6,4,1,3,3
23308,1,19,1,6,5,1,3,3
23309,1,19,1,6,6,1,3,3
23310,1,19,1,6,7,1,3,3
23311,1,19,1,6,8,1,3,3
23312,1,19,1,6,9,1,3,3
23313,1,19,1,6,10,1,3,3
23314,1,19,1,6,11,1,3,3
23315,1,19,1,6,12,1,3,3
23316,1,19,1,6,13,1,3,3
23317,1,19,1,6,14,1,3,3
23318,1,19,1,6,15,1,3,3
23319,1,19,1,6,16,1,3,3
23320,1,19,1,6,17,1,3,3
23321,1,19,1,6,18,1,3,3
23322,1,19,1,6,19,1,3,3
23323,1,19,1,6,20,1,3,3
23324,1,19,1,6,21,1,3,3
23325,1,19,1,6,22,1,3,3
23326,1,19,1,6,23,1,3,3
23327,1,19,1,7,0,1,3,3
23328,1,19,1,7,1,1,3,3
23329,1,19,1,7,2,1,3,3
23330,1,19,1,7,3,1,3,3
23331,1,19,1,7,4,1,3,3
23332,1,19,1,7,5,1,3,3
23333,1,19,1,7,6,1,3,3
23334,1,19,1,7,7,1,3,3
23335,1,19,1,7,8,1,3,3
23336,1,19,1,7,9,1,3,3
23337,1,19,1,7,10,1,3,3
23338,1,19,1,7,11,1,3,3
23339,1,19,1,7,12,1,3,3
23340,1,19,1,7,13,1,3,3
23341,1,19,1,7,14,1,3,3
23342,1,19,1,7,15,1,3,3
23343,1,19,1,7,16,1,3,3
23344,1,19,1,7,17,1,3,3
23345,1,19,1,7,18,1,3,3
23346,1,19,1,7,19,1,3,3
23347,1,19,1,7,20,1,3,3
23348,1,19,1,7,21,1,3,3
23349,1,19,1,7,22,1,3,3
23350,1,19,1,7,23,1,3,3
23351,1,20,1,1,0,1,3,3
23352,1,20,1,1,1,1,3,3
23353,1,20,1,1,2,1,3,3
23354,1,20,1,1,3,1,3,3
23355,1,20,1,1,4,1,3,3
23356,1,20,1,1,5,1,3,3
23357,1,20,1,1,6,1,3,3
23358,1,20,1,1,7,1,3,3
23359,1,20,1,1,8,1,3,3
23360,1,20,1,1,9,1,3,3
23361,1,20,1,1,10,1,3,3
23362,1,20,1,1,11,1,3,3
23363,1,20,1,1,12,1,3,3
23364,1,20,1,1,13,1,3,3
23365,1,20,1,1,14,1,3,3
23366,1,20,1,1,15,1,3,3
23367,1,20,1,1,16,1,3,3
23368,1,20,1,1,17,1,3,3
23369,1,20,1,1,18,1,3,3
23370,1,20,1,1,19,1,3,3
23371,1,20,1,1,20,1,3,3
23372,1,20,1,1,21,1,3,3
23373,1,20,1,1,22,1,3,3
23374,1,20,1,1,23,1,3,3
23375,1,20,1,2,0,1,3,3
23376,1,20,1,2,1,1,3,3
23377,1,20,1,2,2,1,3,3
23378,1,20,1,2,3,1,3,3
23379,1,20,1,2,4,1,3,3
23380,1,20,1,2,5,1,3,3
23381,1,20,1,2,6,1,3,3
23382,1,20,1,2,7,1,3,3
23383,1,20,1,2,8,1,3,3
23384,1,20,1,2,9,1,3,3
23385,1,20,1,2,10,1,3,3
23386,1,20,1,2,11,1,3,3
23387,1,20,1,2,12,1,3,3
23388,1,20,1,2,13,1,3,3
23389,1,20,1,2,14,1,3,3
23390,1,20,1,2,15,1,3,3
23391,1,20,1,2,16,1,3,3
23392,1,20,1,2,17,1,3,3
23393,1,20,1,2,18,1,3,3
23394,1,20,1,2,19,1,3,3
23395,1,20,1,2,20,1,3,3
23396,1,20,1,2,21,1,3,3
23397,1,20,1,2,22,1,3,3
23398,1,20,1,2,23,1,3,3
23399,1,20,1,3,0,1,3,3
23400,1,20,1,3,1,1,3,3
23401,1,20,1,3,2,1,3,3
23402,1,20,1,3,3,1,3,3
23403,1,20,1,3,4,1,3,3
23404,1,20,1,3,5,1,3,3
23405,1,20,1,3,6,1,3,3
23406,1,20,1,3,7,1,3,3
23407,1,20,1,3,8,1,3,3
23408,1,20,1,3,9,1,3,3
23409,1,20,1,3,10,1,3,3
23410,1,20,1,3,11,1,3,3
23411,1,20,1,3,12,1,3,3
23412,1,20,1,3,13,1,3,3
23413,1,20,1,3,14,1,3,3
23414,1,20,1,3,15,1,3,3
23415,1,20,1,3,16,1,3,3
23416,1,20,1,3,17,1,3,3
23417,1,20,1,3,18,1,3,3
23418,1,20,1,3,19,1,3,3
23419,1,20,1,3,20,1,3,3
23420,1,20,1,3,21,1,3,3
23421,1,20,1,3,22,1,3,3
23422,1,20,1,3,23,1,3,3
23423,1,20,1,4,0,1,3,3
23424,1,20,1,4,1,1,3,3
23425,1,20,1,4,2,1,3,3
23426,1,20,1,4,3,1,3,3
23427,1,20,1,4,4,1,3,3
23428,1,20,1,4,5,1,3,3
23429,1,20,1,4,6,1,3,3
23430,1,20,1,4,7,1,3,3
23431,1,20,1,4,8,1,3,3
23432,1,20,1,4,9,1,3,3
23433,1,20,1,4,10,1,3,3
23434,1,20,1,4,11,1,3,3
23435,1,20,1,4,12,1,3,3
23436,1,20,1,4,13,1,3,3
23437,1,20,1,4,14,1,3,3
23438,1,20,1,4,15,1,3,3
23439,1,20,1,4,16,1,3,3
23440,1,20,1,4,17,1,3,3
23441,1,20,1,4,18,1,3,3
23442,1,20,1,4,19,1,3,3
23443,1,20,1,4,20,1,3,3
23444,1,20,1,4,21,1,3,3
23445,1,20,1,4,22,1,3,3
23446,1,20,1,4,23,1,3,3
23447,1,20,1,5,0,1,3,3
23448,1,20,1,5,1,1,3,3
23449,1,20,1,5,2,1,3,3
23450,1,20,1,5,3,1,3,3
23451,1,20,1,5,4,1,3,3
23452,1,20,1,5,5,1,3,3
23453,1,20,1,5,6,1,3,3
23454,1,20,1,5,7,1,3,3
23455,1,20,1,5,8,1,3,3
23456,1,20,1,5,9,1,3,3
23457,1,20,1,5,10,1,3,3
23458,1,20,1,5,11,1,3,3
23459,1,20,1,5,12,1,3,3
23460,1,20,1,5,13,1,3,3
23461,1,20,1,5,14,1,3,3
23462,1,20,1,5,15,1,3,3
23463,1,20,1,5,16,1,3,3
23464,1,20,1,5,17,1,3,3
23465,1,20,1,5,18,1,3,3
23466,1,20,1,5,19,1,3,3
23467,1,20,1,5,20,1,3,3
23468,1,20,1,5,21,1,3,3
23469,1,20,1,5,22,1,3,3
23470,1,20,1,5,23,1,3,3
23471,1,20,1,6,0,1,3,3
23472,1,20,1,6,1,1,3,3
23473,1,20,1,6,2,1,3,3
23474,1,20,1,6,3,1,3,3
23475,1,20,1,6,4,1,3,3
23476,1,20,1,6,5,1,3,3
23477,1,20,1,6,6,1,3,3
23478,1,20,1,6,7,1,3,3
23479,1,20,1,6,8,1,3,3
23480,1,20,1,6,9,1,3,3
23481,1,20,1,6,10,1,3,3
23482,1,20,1,6,11,1,3,3
23483,1,20,1,6,12,1,3,3
23484,1,20,1,6,13,1,3,3
23485,1,20,1,6,14,1,3,3
23486,1,20,1,6,15,1,3,3
23487,1,20,1,6,16,1,3,3
23488,1,20,1,6,17,1,3,3
23489,1,20,1,6,18,1,3,3
23490,1,20,1,6,19,1,3,3
23491,1,20,1,6,20,1,3,3
23492,1,20,1,6,21,1,3,3
23493,1,20,1,6,22,1,3,3
23494,1,20,1,6,23,1,3,3
23495,1,20,1,7,0,1,3,3
23496,1,20,1,7,1,1,3,3
23497,1,20,1,7,2,1,3,3
23498,1,20,1,7,3,1,3,3
23499,1,20,1,7,4,1,3,3
23500,1,20,1,7,5,1,3,3
23501,1,20,1,7,6,1,3,3
23502,1,20,1,7,7,1,3,3
23503,1,20,1,7,8,1,3,3
23504,1,20,1,7,9,1,3,3
23505,1,20,1,7,10,1,3,3
23506,1,20,1,7,11,1,3,3
23507,1,20,1,7,12,1,3,3
23508,1,20,1,7,13,1,3,3
23509,1,20,1,7,14,1,3,3
23510,1,20,1,7,15,1,3,3
23511,1,20,1,7,16,1,3,3
23512,1,20,1,7,17,1,3,3
23513,1,20,1,7,18,1,3,3
23514,1,20,1,7,19,1,3,3
23515,1,20,1,7,20,1,3,3
23516,1,20,1,7,21,1,3,3
23517,1,20,1,7,22,1,3,3
23518,1,20,1,7,23,1,3,3
23519,1,1,1,1,0,1,3,7
23520,1,1,1,1,1,1,3,7
23521,1,1,1,1,2,1,3,7
23522,1,1,1,1,3,1,3,7
23523,1,1,1,1,4,1,3,7
23524,1,1,1,1,5,1,3,7
23525,1,1,1,1,6,1,3,7
23526,1,1,1,1,7,1,3,7
23527,1,1,1,1,8,1,3,7
23528,1,1,1,1,9,1,3,7
23529,1,1,1,1,10,1,3,7
23530,1,1,1,1,11,1,3,7
23531,1,1,1,1,12,1,3,7
23532,1,1,1,1,13,1,3,7
23533,1,1,1,1,14,1,3,7
23534,1,1,1,1,15,1,3,7
23535,1,1,1,1,16,1,3,7
23536,1,1,1,1,17,1,3,7
23537,1,1,1,1,18,1,3,7
23538,1,1,1,1,19,1,3,7
23539,1,1,1,1,20,1,3,7
23540,1,1,1,1,21,1,3,7
23541,1,1,1,1,22,1,3,7
23542,1,1,1,1,23,1,3,7
23543,1,1,1,2,0,1,3,7
23544,1,1,1,2,1,1,3,7
23545,1,1,1,2,2,1,3,7
23546,1,1,1,2,3,1,3,7
23547,1,1,1,2,4,1,3,7
23548,1,1,1,2,5,1,3,7
23549,1,1,1,2,6,1,3,7
23550,1,1,1,2,7,1,3,7
23551,1,1,1,2,8,1,3,7
23552,1,1,1,2,9,1,3,7
23553,1,1,1,2,10,1,3,7
23554,1,1,1,2,11,1,3,7
23555,1,1,1,2,12,1,3,7
23556,1,1,1,2,13,1,3,7
23557,1,1,1,2,14,1,3,7
23558,1,1,1,2,15,1,3,7
23559,1,1,1,2,16,1,3,7
23560,1,1,1,2,17,1,3,7
23561,1,1,1,2,18,1,3,7
23562,1,1,1,2,19,1,3,7
23563,1,1,1,2,20,1,3,7
23564,1,1,1,2,21,1,3,7
23565,1,1,1,2,22,1,3,7
23566,1,1,1,2,23,1,3,7
23567,1,1,1,3,0,1,3,7
23568,1,1,1,3,1,1,3,7
23569,1,1,1,3,2,1,3,7
23570,1,1,1,3,3,1,3,7
23571,1,1,1,3,4,1,3,7
23572,1,1,1,3,5,1,3,7
23573,1,1,1,3,6,1,3,7
23574,1,1,1,3,7,1,3,7
23575,1,1,1,3,8,1,3,7
23576,1,1,1,3,9,1,3,7
23577,1,1,1,3,10,1,3,7
23578,1,1,1,3,11,1,3,7
23579,1,1,1,3,12,1,3,7
23580,1,1,1,3,13,1,3,7
23581,1,1,1,3,14,1,3,7
23582,1,1,1,3,15,1,3,7
23583,1,1,1,3,16,1,3,7
23584,1,1,1,3,17,1,3,7
23585,1,1,1,3,18,1,3,7
23586,1,1,1,3,19,1,3,7
23587,1,1,1,3,20,1,3,7
23588,1,1,1,3,21,1,3,7
23589,1,1,1,3,22,1,3,7
23590,1,1,1,3,23,1,3,7
23591,1,1,1,4,0,1,3,7
23592,1,1,1,4,1,1,3,7
23593,1,1,1,4,2,1,3,7
23594,1,1,1,4,3,1,3,7
23595,1,1,1,4,4,1,3,7
23596,1,1,1,4,5,1,3,7
23597,1,1,1,4,6,1,3,7
23598,1,1,1,4,7,1,3,7
23599,1,1,1,4,8,1,3,7
23600,1,1,1,4,9,1,3,7
23601,1,1,1,4,10,1,3,7
23602,1,1,1,4,11,1,3,7
23603,1,1,1,4,12,1,3,7
23604,1,1,1,4,13,1,3,7
23605,1,1,1,4,14,1,3,7
23606,1,1,1,4,15,1,3,7
23607,1,1,1,4,16,1,3,7
23608,1,1,1,4,17,1,3,7
23609,1,1,1,4,18,1,3,7
23610,1,1,1,4,19,1,3,7
23611,1,1,1,4,20,1,3,7
23612,1,1,1,4,21,1,3,7
23613,1,1,1,4,22,1,3,7
23614,1,1,1,4,23,1,3,7
23615,1,1,1,5,0,1,3,7
23616,1,1,1,5,1,1,3,7
23617,1,1,1,5,2,1,3,7
23618,1,1,1,5,3,1,3,7
23619,1,1,1,5,4,1,3,7
23620,1,1,1,5,5,1,3,7
23621,1,1,1,5,6,1,3,7
23622,1,1,1,5,7,1,3,7
23623,1,1,1,5,8,1,3,7
23624,1,1,1,5,9,1,3,7
23625,1,1,1,5,10,1,3,7
23626,1,1,1,5,11,1,3,7
23627,1,1,1,5,12,1,3,7
23628,1,1,1,5,13,1,3,7
23629,1,1,1,5,14,1,3,7
23630,1,1,1,5,15,1,3,7
23631,1,1,1,5,16,1,3,7
23632,1,1,1,5,17,1,3,7
23633,1,1,1,5,18,1,3,7
23634,1,1,1,5,19,1,3,7
23635,1,1,1,5,20,1,3,7
23636,1,1,1,5,21,1,3,7
23637,1,1,1,5,22,1,3,7
23638,1,1,1,5,23,1,3,7
23639,1,1,1,6,0,1,3,7
23640,1,1,1,6,1,1,3,7
23641,1,1,1,6,2,1,3,7
23642,1,1,1,6,3,1,3,7
23643,1,1,1,6,4,1,3,7
23644,1,1,1,6,5,1,3,7
23645,1,1,1,6,6,1,3,7
23646,1,1,1,6,7,1,3,7
23647,1,1,1,6,8,1,3,7
23648,1,1,1,6,9,1,3,7
23649,1,1,1,6,10,1,3,7
23650,1,1,1,6,11,1,3,7
23651,1,1,1,6,12,1,3,7
23652,1,1,1,6,13,1,3,7
23653,1,1,1,6,14,1,3,7
23654,1,1,1,6,15,1,3,7
23655,1,1,1,6,16,1,3,7
23656,1,1,1,6,17,1,3,7
23657,1,1,1,6,18,1,3,7
23658,1,1,1,6,19,1,3,7
23659,1,1,1,6,20,1,3,7
23660,1,1,1,6,21,1,3,7
23661,1,1,1,6,22,1,3,7
23662,1,1,1,6,23,1,3,7
23663,1,1,1,7,0,1,3,7
23664,1,1,1,7,1,1,3,7
23665,1,1,1,7,2,1,3,7
23666,1,1,1,7,3,1,3,7
23667,1,1,1,7,4,1,3,7
23668,1,1,1,7,5,1,3,7
23669,1,1,1,7,6,1,3,7
23670,1,1,1,7,7,1,3,7
23671,1,1,1,7,8,1,3,7
23672,1,1,1,7,9,1,3,7
23673,1,1,1,7,10,1,3,7
23674,1,1,1,7,11,1,3,7
23675,1,1,1,7,12,1,3,7
23676,1,1,1,7,13,1,3,7
23677,1,1,1,7,14,1,3,7
23678,1,1,1,7,15,1,3,7
23679,1,1,1,7,16,1,3,7
23680,1,1,1,7,17,1,3,7
23681,1,1,1,7,18,1,3,7
23682,1,1,1,7,19,1,3,7
23683,1,1,1,7,20,1,3,7
23684,1,1,1,7,21,1,3,7
23685,1,1,1,7,22,1,3,7
23686,1,1,1,7,23,1,3,7
23687,1,2,1,1,0,1,3,7
23688,1,2,1,1,1,1,3,7
23689,1,2,1,1,2,1,3,7
23690,1,2,1,1,3,1,3,7
23691,1,2,1,1,4,1,3,7
23692,1,2,1,1,5,1,3,7
23693,1,2,1,1,6,1,3,7
23694,1,2,1,1,7,1,3,7
23695,1,2,1,1,8,1,3,7
23696,1,2,1,1,9,1,3,7
23697,1,2,1,1,10,1,3,7
23698,1,2,1,1,11,1,3,7
23699,1,2,1,1,12,1,3,7
23700,1,2,1,1,13,1,3,7
23701,1,2,1,1,14,1,3,7
23702,1,2,1,1,15,1,3,7
23703,1,2,1,1,16,1,3,7
23704,1,2,1,1,17,1,3,7
23705,1,2,1,1,18,1,3,7
23706,1,2,1,1,19,1,3,7
23707,1,2,1,1,20,1,3,7
23708,1,2,1,1,21,1,3,7
23709,1,2,1,1,22,1,3,7
23710,1,2,1,1,23,1,3,7
23711,1,2,1,2,0,1,3,7
23712,1,2,1,2,1,1,3,7
23713,1,2,1,2,2,1,3,7
23714,1,2,1,2,3,1,3,7
23715,1,2,1,2,4,1,3,7
23716,1,2,1,2,5,1,3,7
23717,1,2,1,2,6,1,3,7
23718,1,2,1,2,7,1,3,7
23719,1,2,1,2,8,1,3,7
23720,1,2,1,2,9,1,3,7
23721,1,2,1,2,10,1,3,7
23722,1,2,1,2,11,1,3,7
23723,1,2,1,2,12,1,3,7
23724,1,2,1,2,13,1,3,7
23725,1,2,1,2,14,1,3,7
23726,1,2,1,2,15,1,3,7
23727,1,2,1,2,16,1,3,7
23728,1,2,1,2,17,1,3,7
23729,1,2,1,2,18,1,3,7
23730,1,2,1,2,19,1,3,7
23731,1,2,1,2,20,1,3,7
23732,1,2,1,2,21,1,3,7
23733,1,2,1,2,22,1,3,7
23734,1,2,1,2,23,1,3,7
23735,1,2,1,3,0,1,3,7
23736,1,2,1,3,1,1,3,7
23737,1,2,1,3,2,1,3,7
23738,1,2,1,3,3,1,3,7
23739,1,2,1,3,4,1,3,7
23740,1,2,1,3,5,1,3,7
23741,1,2,1,3,6,1,3,7
23742,1,2,1,3,7,1,3,7
23743,1,2,1,3,8,1,3,7
23744,1,2,1,3,9,1,3,7
23745,1,2,1,3,10,1,3,7
23746,1,2,1,3,11,1,3,7
23747,1,2,1,3,12,1,3,7
23748,1,2,1,3,13,1,3,7
23749,1,2,1,3,14,1,3,7
23750,1,2,1,3,15,1,3,7
23751,1,2,1,3,16,1,3,7
23752,1,2,1,3,17,1,3,7
23753,1,2,1,3,18,1,3,7
23754,1,2,1,3,19,1,3,7
23755,1,2,1,3,20,1,3,7
23756,1,2,1,3,21,1,3,7
23757,1,2,1,3,22,1,3,7
23758,1,2,1,3,23,1,3,7
23759,1,2,1,4,0,1,3,7
23760,1,2,1,4,1,1,3,7
23761,1,2,1,4,2,1,3,7
23762,1,2,1,4,3,1,3,7
23763,1,2,1,4,4,1,3,7
23764,1,2,1,4,5,1,3,7
23765,1,2,1,4,6,1,3,7
23766,1,2,1,4,7,1,3,7
23767,1,2,1,4,8,1,3,7
23768,1,2,1,4,9,1,3,7
23769,1,2,1,4,10,1,3,7
23770,1,2,1,4,11,1,3,7
23771,1,2,1,4,12,1,3,7
23772,1,2,1,4,13,1,3,7
23773,1,2,1,4,14,1,3,7
23774,1,2,1,4,15,1,3,7
23775,1,2,1,4,16,1,3,7
23776,1,2,1,4,17,1,3,7
23777,1,2,1,4,18,1,3,7
23778,1,2,1,4,19,1,3,7
23779,1,2,1,4,20,1,3,7
23780,1,2,1,4,21,1,3,7
23781,1,2,1,4,22,1,3,7
23782,1,2,1,4,23,1,3,7
23783,1,2,1,5,0,1,3,7
23784,1,2,1,5,1,1,3,7
23785,1,2,1,5,2,1,3,7
23786,1,2,1,5,3,1,3,7
23787,1,2,1,5,4,1,3,7
23788,1,2,1,5,5,1,3,7
23789,1,2,1,5,6,1,3,7
23790,1,2,1,5,7,1,3,7
23791,1,2,1,5,8,1,3,7
23792,1,2,1,5,9,1,3,7
23793,1,2,1,5,10,1,3,7
23794,1,2,1,5,11,1,3,7
23795,1,2,1,5,12,1,3,7
23796,1,2,1,5,13,1,3,7
23797,1,2,1,5,14,1,3,7
23798,1,2,1,5,15,1,3,7
23799,1,2,1,5,16,1,3,7
23800,1,2,1,5,17,1,3,7
23801,1,2,1,5,18,1,3,7
23802,1,2,1,5,19,1,3,7
23803,1,2,1,5,20,1,3,7
23804,1,2,1,5,21,1,3,7
23805,1,2,1,5,22,1,3,7
23806,1,2,1,5,23,1,3,7
23807,1,2,1,6,0,1,3,7
23808,1,2,1,6,1,1,3,7
23809,1,2,1,6,2,1,3,7
23810,1,2,1,6,3,1,3,7
23811,1,2,1,6,4,1,3,7
23812,1,2,1,6,5,1,3,7
23813,1,2,1,6,6,1,3,7
23814,1,2,1,6,7,1,3,7
23815,1,2,1,6,8,1,3,7
23816,1,2,1,6,9,1,3,7
23817,1,2,1,6,10,1,3,7
23818,1,2,1,6,11,1,3,7
23819,1,2,1,6,12,1,3,7
23820,1,2,1,6,13,1,3,7
23821,1,2,1,6,14,1,3,7
23822,1,2,1,6,15,1,3,7
23823,1,2,1,6,16,1,3,7
23824,1,2,1,6,17,1,3,7
23825,1,2,1,6,18,1,3,7
23826,1,2,1,6,19,1,3,7
23827,1,2,1,6,20,1,3,7
23828,1,2,1,6,21,1,3,7
23829,1,2,1,6,22,1,3,7
23830,1,2,1,6,23,1,3,7
23831,1,2,1,7,0,1,3,7
23832,1,2,1,7,1,1,3,7
23833,1,2,1,7,2,1,3,7
23834,1,2,1,7,3,1,3,7
23835,1,2,1,7,4,1,3,7
23836,1,2,1,7,5,1,3,7
23837,1,2,1,7,6,1,3,7
23838,1,2,1,7,7,1,3,7
23839,1,2,1,7,8,1,3,7
23840,1,2,1,7,9,1,3,7
23841,1,2,1,7,10,1,3,7
23842,1,2,1,7,11,1,3,7
23843,1,2,1,7,12,1,3,7
23844,1,2,1,7,13,1,3,7
23845,1,2,1,7,14,1,3,7
23846,1,2,1,7,15,1,3,7
23847,1,2,1,7,16,1,3,7
23848,1,2,1,7,17,1,3,7
23849,1,2,1,7,18,1,3,7
23850,1,2,1,7,19,1,3,7
23851,1,2,1,7,20,1,3,7
23852,1,2,1,7,21,1,3,7
23853,1,2,1,7,22,1,3,7
23854,1,2,1,7,23,1,3,7
23855,1,3,1,1,0,1,3,7
23856,1,3,1,1,1,1,3,7
23857,1,3,1,1,2,1,3,7
23858,1,3,1,1,3,1,3,7
23859,1,3,1,1,4,1,3,7
23860,1,3,1,1,5,1,3,7
23861,1,3,1,1,6,1,3,7
23862,1,3,1,1,7,1,3,7
23863,1,3,1,1,8,1,3,7
23864,1,3,1,1,9,1,3,7
23865,1,3,1,1,10,1,3,7
23866,1,3,1,1,11,1,3,7
23867,1,3,1,1,12,1,3,7
23868,1,3,1,1,13,1,3,7
23869,1,3,1,1,14,1,3,7
